review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_cleanlinessnan,review_scores_checkinnan,review_scores_communicationnan,review_scores_locationnan,review_scores_ratingnan
4.77,4.86,4.86,4.85,4.79,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.91,4.98,4.99,4.74,4.92,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,4.0,4.5,4.5,0,0,0,0,0
4.67,4.67,5.0,4.78,4.78,0,0,0,0,0
4.91,4.88,4.97,4.88,4.97,0,0,0,0,0
4.95,4.96,4.98,4.81,4.92,0,0,0,0,0
4.43,5.0,4.86,4.71,4.57,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,4.6,5.0,0,0,0,0,0
4.13,4.71,4.73,4.79,4.42,0,0,0,0,0
4.4,4.4,5.0,4.4,4.4,0,0,0,0,0
4.94,4.8,4.85,4.78,4.67,0,0,0,0,0
4.69,4.79,4.88,4.89,4.72,0,0,0,0,0
4.93,4.96,4.99,4.73,4.95,0,0,0,0,0
4.64,4.91,5.0,4.45,4.64,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.72,4.84,4.9,4.57,4.69,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.67,4.67,5.0,4.0,4.33,0,0,0,0,0
4.42,4.8,4.88,4.71,4.61,0,0,0,0,0
4.79,4.83,4.89,4.48,4.56,0,0,0,0,0
4.63,4.61,4.68,4.78,4.53,0,0,0,0,0
4.5,5.0,5.0,4.5,4.5,0,0,0,0,0
4.33,5.0,5.0,5.0,4.83,0,0,0,0,0
4.74,4.8,4.9,4.51,4.61,0,0,0,0,0
4.71,5.0,4.94,4.53,4.76,0,0,0,0,0
4.59,4.91,4.84,4.61,4.65,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.89,4.98,5.0,4.63,4.82,0,0,0,0,0
3.9,4.9,5.0,4.8,4.5,0,0,0,0,0
4.0,4.75,4.75,4.5,4.5,0,0,0,0,0
5.0,5.0,5.0,4.5,4.5,0,0,0,0,0
5.0,5.0,5.0,4.88,4.96,0,0,0,0,0
4.94,4.97,4.99,4.64,4.91,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.72,4.67,4.61,4.5,4.5,0,0,0,0,0
4.73,4.74,4.77,4.72,4.54,0,0,0,0,0
4.37,4.93,4.97,4.93,4.65,0,0,0,0,0
4.4,4.5,4.7,4.9,4.7,0,0,0,0,0
5.0,5.0,5.0,4.83,4.67,0,0,0,0,0
4.0,5.0,4.0,2.0,3.0,0,0,0,0,0
4.69,4.8,4.93,4.56,4.74,0,0,0,0,0
4.26,4.99,4.91,4.94,4.73,0,0,0,0,0
5.0,4.5,5.0,4.5,4.5,0,0,0,0,0
4.85,4.85,4.85,4.77,4.77,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.64,4.82,4.82,4.64,4.55,0,0,0,0,0
4.68,4.86,4.88,4.96,4.66,0,0,0,0,0
4.5,5.0,4.89,4.8,4.7,0,0,0,0,0
4.62,4.89,4.89,4.77,4.76,0,0,0,0,0
4.33,4.5,4.83,4.83,5.0,0,0,0,0,0
4.83,4.83,4.91,4.65,4.83,0,0,0,0,0
4.78,5.0,4.95,4.83,4.74,0,0,0,0,0
4.6,4.83,4.84,4.77,4.53,0,0,0,0,0
4.64,4.88,4.88,4.78,4.56,0,0,0,0,0
4.5,5.0,5.0,5.0,4.5,0,0,0,0,0
4.22,4.33,4.89,4.56,4.33,0,0,0,0,0
4.5,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.76,4.88,4.91,4.7,4.83,0,0,0,0,0
4.95,4.85,4.76,4.65,4.65,0,0,0,0,0
4.75,4.5,4.75,4.5,4.5,0,0,0,0,0
4.58,4.92,5.0,4.67,4.83,0,0,0,0,0
4.97,5.0,4.99,4.92,4.92,0,0,0,0,0
3.5,5.0,5.0,5.0,4.0,0,0,0,0,0
4.98,5.0,4.97,4.86,4.95,0,0,0,0,0
4.97,4.99,4.97,4.7,4.94,0,0,0,0,0
3.95,4.77,4.86,4.68,4.45,0,0,0,0,0
4.79,5.0,4.95,4.89,4.95,0,0,0,0,0
4.92,4.96,5.0,4.29,4.84,0,0,0,0,0
4.39,5.0,4.96,4.83,4.83,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.0,3.5,4.5,4.0,4.0,0,0,0,0,0
4.5,5.0,5.0,4.5,4.5,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.87,4.98,5.0,4.95,4.89,0,0,0,0,0
3.0,5.0,5.0,4.0,5.0,0,0,0,0,0
4.43,4.74,4.8,4.58,4.5,0,0,0,0,0
4.87,5.0,5.0,4.93,5.0,0,0,0,0,0
4.45,4.86,4.86,4.62,4.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.6,5.0,4.8,4.87,4.73,0,0,0,0,0
4.28,4.88,4.92,4.6,4.56,0,0,0,0,0
4.97,4.97,4.99,4.93,4.94,0,0,0,0,0
4.97,4.99,4.99,4.94,4.97,0,0,0,0,0
4.87,4.92,4.94,4.62,4.76,0,0,0,0,0
5.0,5.0,5.0,4.83,4.67,0,0,0,0,0
5.0,4.7,4.9,4.45,4.65,0,0,0,0,0
4.89,4.93,4.96,4.72,4.94,0,0,0,0,0
4.56,4.88,4.81,4.69,4.69,0,0,0,0,0
4.81,4.93,4.81,4.85,4.8,0,0,0,0,0
4.67,4.97,4.97,4.78,4.89,0,0,0,0,0
4.9,4.96,4.97,4.98,4.91,0,0,0,0,0
3.33,5.0,5.0,5.0,4.67,0,0,0,0,0
4.6,4.8,4.8,5.0,4.8,0,0,0,0,0
4.93,5.0,5.0,5.0,4.93,0,0,0,0,0
5.0,4.5,5.0,4.5,4.5,0,0,0,0,0
4.68,4.93,4.93,4.33,4.82,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.2,4.47,4.53,4.71,4.27,0,0,0,0,0
4.69,4.8,4.82,4.74,4.65,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.6,4.87,4.81,4.46,4.63,0,0,0,0,0
4.94,4.94,4.94,4.78,4.94,0,0,0,0,0
4.2,4.58,4.75,3.98,4.48,0,0,0,0,0
4.68,4.98,4.98,4.85,4.8,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.89,4.94,4.92,4.76,4.86,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.6,5.0,5.0,4.5,4.8,0,0,0,0,0
5.0,5.0,5.0,4.0,4.0,0,0,0,0,0
4.98,4.96,4.93,4.81,4.91,0,0,0,0,0
4.88,5.0,5.0,4.63,4.88,0,0,0,0,0
4.94,5.0,4.89,4.74,5.0,0,0,0,0,0
4.54,4.84,4.96,4.58,4.72,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,4.6,4.8,0,0,0,0,0
4.91,4.85,4.84,4.73,4.88,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.97,4.98,5.0,4.85,4.9,0,0,0,0,0
4.95,4.97,4.98,4.89,4.94,0,0,0,0,0
4.63,4.87,4.86,4.46,4.57,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.82,5.0,5.0,4.94,4.94,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.75,5.0,5.0,4.89,4.8,0,0,0,0,0
4.96,4.96,4.99,4.78,4.99,0,0,0,0,0
4.89,4.98,4.96,4.88,4.89,0,0,0,0,0
4.89,4.91,4.93,4.75,4.9,0,0,0,0,0
4.89,4.96,4.96,4.85,4.89,0,0,0,0,0
4.5,4.88,5.0,4.46,4.56,0,0,0,0,0
4.79,4.96,4.88,4.88,4.88,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
1.0,5.0,4.0,5.0,3.0,0,0,0,0,0
5.0,5.0,5.0,5.0,4.85,0,0,0,0,0
4.67,5.0,5.0,4.33,4.67,0,0,0,0,0
2.75,4.75,5.0,4.25,3.25,0,0,0,0,0
4.84,5.0,4.95,4.42,4.84,0,0,0,0,0
5.0,5.0,5.0,4.92,4.97,0,0,0,0,0
4.6,4.73,4.87,4.6,4.8,0,0,0,0,0
5.0,5.0,5.0,4.33,5.0,0,0,0,0,0
4.96,4.97,4.97,4.96,4.98,0,0,0,0,0
4.86,4.91,4.95,4.77,4.73,0,0,0,0,0
4.22,4.47,4.56,4.65,4.07,0,0,0,0,0
3.5,4.0,4.5,5.0,4.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.96,5.0,4.98,4.97,4.89,0,0,0,0,0
3.46,4.82,4.86,4.57,4.36,0,0,0,0,0
4.0,5.0,5.0,5.0,4.0,0,0,0,0,0
4.96,5.0,5.0,4.96,4.86,0,0,0,0,0
4.85,4.88,4.94,4.94,4.73,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.95,4.97,5.0,4.95,4.9,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.0,5.0,5.0,4.0,4.0,0,0,0,0,0
3.95,4.68,4.68,4.64,4.16,0,0,0,0,0
4.58,4.91,4.93,4.74,4.76,0,0,0,0,0
4.75,4.86,5.0,4.43,4.75,0,0,0,0,0
3.0,4.75,4.67,4.5,3.5,0,0,0,0,0
4.0,5.0,5.0,5.0,4.5,0,0,0,0,0
4.88,4.86,4.8,4.87,4.77,0,0,0,0,0
4.9,4.98,4.95,4.78,4.76,0,0,0,0,0
5.0,5.0,5.0,4.92,4.93,0,0,0,0,0
5.0,5.0,5.0,4.5,5.0,0,0,0,0,0
5.0,5.0,4.0,3.0,3.0,0,0,0,0,0
4.68,4.13,4.31,4.46,4.38,0,0,0,0,0
4.75,4.75,5.0,4.75,4.5,0,0,0,0,0
4.0,4.0,4.0,4.25,3.75,0,0,0,0,0
4.6,4.85,4.81,4.78,4.69,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,3.0,5.0,0,0,0,0,0
3.0,2.0,1.0,2.0,3.0,0,0,0,0,0
5.0,4.93,5.0,4.5,4.86,0,0,0,0,0
0.0,0.0,0.0,4.0,5.0,0,0,0,0,0
4.5,2.5,3.0,3.0,3.0,0,0,0,0,0
4.89,4.93,4.93,4.52,4.74,0,0,0,0,0
4.6,4.8,4.8,4.6,4.67,0,0,0,0,0
5.0,5.0,5.0,5.0,4.67,0,0,0,0,0
4.61,4.78,4.89,4.72,4.56,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.93,4.97,4.95,4.64,4.92,0,0,0,0,0
4.9,4.9,4.95,4.82,4.82,0,0,0,0,0
5.0,4.9,5.0,4.7,4.7,0,0,0,0,0
4.95,4.97,4.98,4.97,4.92,0,0,0,0,0
4.81,4.98,4.94,4.92,4.77,0,0,0,0,0
4.75,4.92,4.86,4.9,4.8,0,0,0,0,0
4.0,5.0,5.0,5.0,4.67,0,0,0,0,0
0.0,0.0,5.0,5.0,5.0,0,0,0,0,0
4.87,4.87,4.89,4.81,4.71,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.94,4.95,4.97,4.77,4.92,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.5,5.0,5.0,4.71,4.71,0,0,0,0,0
4.25,4.75,4.63,4.5,4.5,0,0,0,0,0
3.67,4.56,4.56,4.22,4.11,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.0,5.0,5.0,5.0,4.0,0,0,0,0,0
3.75,4.75,5.0,5.0,3.75,0,0,0,0,0
4.95,4.95,5.0,4.81,4.9,0,0,0,0,0
4.96,4.93,4.91,4.76,4.83,0,0,0,0,0
4.62,4.92,4.89,4.73,4.73,0,0,0,0,0
4.83,4.82,4.91,4.56,4.83,0,0,0,0,0
4.8,4.2,4.6,4.2,4.5,0,0,0,0,0
4.79,4.92,4.92,4.69,4.71,0,0,0,0,0
5.0,5.0,5.0,4.0,4.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.49,4.61,4.6,4.49,4.25,0,0,0,0,0
4.5,5.0,5.0,4.86,4.75,0,0,0,0,0
4.72,4.97,4.97,4.63,4.82,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.88,4.71,4.82,4.88,4.76,0,0,0,0,0
4.77,4.83,4.89,4.84,4.71,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,4.83,4.67,5.0,4.57,0,0,0,0,0
4.67,4.88,4.77,4.92,4.68,0,0,0,0,0
5.0,4.92,5.0,4.59,4.79,0,0,0,0,0
5.0,5.0,5.0,4.5,5.0,0,0,0,0,0
4.4,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.5,4.5,4.5,4.75,4.5,0,0,0,0,0
4.5,5.0,5.0,4.5,4.75,0,0,0,0,0
4.49,4.79,4.58,4.67,4.38,0,0,0,0,0
4.82,4.98,4.98,4.8,4.76,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.88,4.91,4.9,4.87,4.78,0,0,0,0,0
4.91,4.94,4.93,4.75,4.82,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.83,4.95,4.95,4.89,4.85,0,0,0,0,0
4.9,4.95,4.95,4.94,4.84,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.29,4.92,4.94,4.53,4.6,0,0,0,0,0
3.5,5.0,5.0,4.5,4.0,0,0,0,0,0
4.73,4.55,4.55,4.82,4.36,0,0,0,0,0
4.5,4.75,4.5,4.88,4.63,0,0,0,0,0
5.0,5.0,5.0,4.83,4.83,0,0,0,0,0
5.0,4.5,4.0,4.0,4.0,0,0,0,0,0
4.82,4.55,4.55,4.64,4.55,0,0,0,0,0
4.55,5.0,5.0,4.91,4.73,0,0,0,0,0
4.0,5.0,5.0,5.0,4.43,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.88,4.8,4.88,4.6,4.54,0,0,0,0,0
4.65,4.9,4.65,4.75,4.55,0,0,0,0,0
4.88,4.95,4.98,4.87,4.86,0,0,0,0,0
4.56,4.7,4.75,4.74,4.52,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.88,4.79,4.82,4.74,4.75,0,0,0,0,0
4.96,4.92,4.91,4.86,4.88,0,0,0,0,0
4.96,4.92,4.96,4.88,4.88,0,0,0,0,0
4.99,4.93,5.0,4.6,4.94,0,0,0,0,0
3.0,5.0,4.0,3.0,3.0,0,0,0,0,0
4.4,4.6,5.0,4.2,4.33,0,0,0,0,0
4.57,4.33,4.71,3.83,4.57,0,0,0,0,0
4.29,4.43,5.0,4.14,4.14,0,0,0,0,0
4.5,5.0,5.0,5.0,4.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.58,4.96,4.92,4.88,4.67,0,0,0,0,0
4.9,5.0,4.99,4.89,4.97,0,0,0,0,0
4.9,4.79,4.73,4.66,4.64,0,0,0,0,0
4.75,4.96,4.89,4.92,4.93,0,0,0,0,0
4.56,4.77,4.92,4.67,4.22,0,0,0,0,0
4.45,4.61,4.68,4.44,4.33,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.86,5.0,5.0,4.71,4.86,0,0,0,0,0
3.92,4.46,4.23,4.62,4.23,0,0,0,0,0
4.69,5.0,4.94,4.88,4.69,0,0,0,0,0
5.0,5.0,5.0,4.57,5.0,0,0,0,0,0
4.5,4.5,4.25,4.67,4.25,0,0,0,0,0
4.93,4.96,4.97,4.83,4.94,0,0,0,0,0
4.32,4.79,4.76,4.34,4.44,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.5,5.0,5.0,5.0,4.0,0,0,0,0,0
5.0,5.0,5.0,5.0,4.67,0,0,0,0,0
3.33,4.33,3.75,4.0,2.75,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
3.0,5.0,5.0,4.0,3.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
3.89,4.56,4.78,4.44,4.1,0,0,0,0,0
4.91,5.0,5.0,4.48,4.83,0,0,0,0,0
4.4,4.7,4.81,4.59,4.42,0,0,0,0,0
4.5,5.0,4.83,4.5,4.67,0,0,0,0,0
4.85,4.74,4.95,4.94,4.83,0,0,0,0,0
4.33,4.56,4.51,3.97,4.35,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.6,4.8,4.8,4.8,4.64,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.5,5.0,4.5,5.0,4.0,0,0,0,0,0
4.87,4.92,4.81,4.65,4.82,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.8,5.0,4.67,4.83,4.83,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.83,4.83,4.76,4.52,4.59,0,0,0,0,0
4.62,4.92,4.86,4.89,4.72,0,0,0,0,0
4.38,4.94,5.0,4.5,4.69,0,0,0,0,0
4.5,4.75,4.5,4.75,4.5,0,0,0,0,0
4.85,4.92,5.0,4.79,4.85,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.25,5.0,5.0,4.75,4.75,0,0,0,0,0
4.84,4.83,4.73,4.41,4.66,0,0,0,0,0
1.0,1.0,1.0,2.0,1.0,0,0,0,0,0
4.0,4.0,4.5,5.0,4.5,0,0,0,0,0
4.91,4.95,4.93,4.63,4.87,0,0,0,0,0
4.41,4.64,4.57,4.47,4.25,0,0,0,0,0
4.0,5.0,4.5,4.0,3.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,4.0,4.0,0,0,0,0,0
5.0,3.0,5.0,4.0,4.0,0,0,0,0,0
4.67,5.0,5.0,4.67,5.0,0,0,0,0,0
4.93,4.96,4.97,4.98,4.9,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.83,5.0,5.0,4.4,4.67,0,0,0,0,0
4.75,5.0,5.0,4.67,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,4.0,0,0,0,0,0
4.95,4.98,4.98,4.88,4.95,0,0,0,0,0
4.69,4.76,4.59,4.48,4.56,0,0,0,0,0
4.78,4.78,4.67,4.56,4.56,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.81,4.87,4.98,4.82,4.94,0,0,0,0,0
4.83,4.96,4.97,4.81,4.93,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
1.0,3.0,3.0,3.0,1.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.79,4.97,4.97,4.72,4.67,0,0,0,0,0
5.0,5.0,5.0,4.5,4.5,0,0,0,0,0
4.87,4.86,4.93,4.64,4.73,0,0,0,0,0
4.85,5.0,5.0,4.5,4.65,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.69,4.74,4.74,4.43,4.65,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.71,5.0,5.0,5.0,4.86,0,0,0,0,0
4.5,5.0,5.0,4.5,5.0,0,0,0,0,0
5.0,4.0,5.0,4.0,4.0,0,0,0,0,0
4.86,4.86,4.91,4.51,4.72,0,0,0,0,0
4.73,4.65,4.76,4.94,4.48,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.67,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.87,5.0,4.89,4.97,4.97,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.81,4.95,4.95,4.91,4.79,0,0,0,0,0
5.0,4.5,5.0,5.0,5.0,0,0,0,0,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.53,4.93,4.67,4.67,4.6,0,0,0,0,0
4.53,4.81,4.66,4.51,4.54,0,0,0,0,0
4.79,5.0,4.92,4.86,4.76,0,0,0,0,0
5.0,4.38,4.75,4.88,4.67,0,0,0,0,0
4.5,5.0,4.0,5.0,4.5,0,0,0,0,0
4.75,4.75,4.5,4.0,4.75,0,0,0,0,0
4.68,4.92,4.94,4.82,4.77,0,0,0,0,0
3.75,4.86,4.88,4.43,4.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.55,4.9,4.87,4.97,4.75,0,0,0,0,0
4.89,4.92,4.97,4.95,4.81,0,0,0,0,0
4.92,4.87,4.87,4.68,4.8,0,0,0,0,0
4.75,5.0,5.0,5.0,5.0,0,0,0,0,0
3.67,5.0,4.33,5.0,4.0,0,0,0,0,0
4.49,4.89,4.88,4.82,4.81,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,4.8,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.97,4.93,4.93,4.65,4.86,0,0,0,0,0
4.52,4.64,4.76,4.47,4.45,0,0,0,0,0
5.0,4.8,5.0,4.8,4.8,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.86,4.66,4.75,4.97,4.68,0,0,0,0,0
4.0,4.67,5.0,5.0,4.67,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.0,5.0,5.0,4.0,4.0,0,0,0,0,0
4.51,4.67,4.73,4.62,4.48,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.79,4.89,4.89,4.44,4.74,0,0,0,0,0
4.66,4.85,4.85,4.68,4.75,0,0,0,0,0
4.85,4.9,4.8,4.7,4.83,0,0,0,0,0
5.0,4.75,5.0,4.5,4.75,0,0,0,0,0
4.97,4.98,5.0,4.92,4.95,0,0,0,0,0
4.9,4.97,4.98,4.89,4.96,0,0,0,0,0
5.0,5.0,4.0,5.0,5.0,0,0,0,0,0
4.8,4.91,4.92,4.66,4.59,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
3.0,4.0,5.0,4.5,4.0,0,0,0,0,0
4.93,4.86,4.77,4.9,4.72,0,0,0,0,0
5.0,5.0,4.96,4.83,4.88,0,0,0,0,0
3.2,4.2,4.4,4.2,3.6,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,4.2,4.8,0,0,0,0,0
5.0,5.0,5.0,4.83,4.92,0,0,0,0,0
4.84,4.9,4.76,4.56,4.66,0,0,0,0,0
4.86,4.95,5.0,4.95,4.76,0,0,0,0,0
4.99,4.97,4.98,4.64,4.9,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,4.95,4.95,4.89,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,4.6,5.0,5.0,5.0,0,0,0,0,0
4.91,4.94,4.96,4.82,4.84,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.81,5.0,4.94,4.69,4.88,0,0,0,0,0
