last_scraped,description,neighborhood_overview,host_id,host_name,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms,bedroomsnan,bedsnan,review_scores_ratingnan
1.0,1.0,0.0,0.078596250093976,1.0,0.6666666666666666,0.0,0.75,0.8,0.25,1.0,0.1904761904761904,0.0005216484089723,0.5454545454545454,1.0,0.5,0.2,0.3333333333333333,0.5880906721738768,0.7078094888501418,0.3,0.3333333333333333,0.125,0.4444444444444444,0.0,0.0,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.0,0.3666666666666666,0.5777777777777778,0.3780821917808219,1.0,0.028099173553719,0.0,0.0,0.9460000000000002,0.96,0.906,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0354222939234201,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.1904761904761904,0.0005216484089723,0.6363636363636364,1.0,0.5,1.0,1.0,0.3338496336725995,0.570455171148021,0.3,0.3333333333333333,0.125,1.0,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0429752066115702,0.0,0.0,0.912,0.96,0.936,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0820304430819357,1.0,0.8333333333333333,0.0,0.25,0.4,0.5,0.5,0.6190476190476191,0.0020865936358894,0.6363636363636364,1.0,0.5,0.2,1.0,0.2963563947484715,0.536294392952188,0.7000000000000001,1.0,0.0625,1.0,0.0,0.04,0.0241264559068219,0.0035587188612099,0.0035587188612099,0.0029005801160232,1.0,0.1333333333333333,0.3666666666666666,0.5111111111111112,0.4547945205479452,1.0,0.2462809917355372,0.0121951219512195,0.0,0.988,0.992,0.978,0.0,0.0952380952380952,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0820304430819357,1.0,0.8333333333333333,0.0,0.25,0.4,0.5,0.5,0.6190476190476191,0.0020865936358894,0.6363636363636364,1.0,0.5,0.2,1.0,0.2985445247578298,0.5365467559878851,0.7000000000000001,1.0,0.0625,0.4444444444444444,0.0,0.08,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.1333333333333333,0.15,0.3555555555555555,0.3698630136986301,1.0,0.2363636363636363,0.0121951219512195,0.0,0.994,0.992,0.984,0.0,0.0952380952380952,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0820095453014343,1.0,0.8333333333333333,0.0,0.25,0.4,1.0,0.5,0.1904761904761904,0.0005216484089723,0.6363636363636364,1.0,0.5,0.2,0.0,0.3353739489600116,0.1651371937230425,0.1,0.3333333333333333,0.125,0.3333333333333333,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0958904109589041,1.0,0.0909090909090909,0.0,0.0,0.952,0.956,0.974,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0721200279166061,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.6190476190476191,0.0010432968179447,0.5,1.0,1.0,0.6000000000000001,1.0,0.280965727491747,0.4932320822244662,0.1,0.3333333333333333,0.125,1.0,0.0,0.08,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0115702479338842,0.0,0.0,0.934,1.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.024635093722778,0.25,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,0.1904761904761904,0.0005216484089723,0.5,1.0,1.0,0.2,1.0,0.2694841913753407,0.349018078370193,0.7000000000000001,1.0,0.375,0.5555555555555556,0.1666666666666666,0.12,0.14891846921797,0.0035587188612099,0.0035587188612099,0.0179035807161432,1.0,0.0,0.0,0.0,0.0,1.0,0.0363636363636363,0.0,0.0,0.9300000000000002,0.97,0.94,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0821853548905343,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.5,1.0,0.0005216484089723,0.3636363636363636,1.0,0.5,0.2,1.0,0.3003392830800919,0.4538863907497479,0.5,1.0,0.125,1.0,0.0,0.04,0.0074875207986688,0.0017793594306049,0.0017793594306049,0.0009001800360072,1.0,0.0,0.0,0.0,0.021917808219178,1.0,0.1983471074380165,0.0,0.0,0.988,0.992,0.974,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0209359646722849,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.9523809523809524,0.0005216484089723,0.8636363636363636,1.0,0.5,0.6000000000000001,1.0,0.3103702611004735,0.5589382398825347,0.3,0.3333333333333333,0.125,0.2222222222222222,0.0,0.04,0.935108153078203,0.0035587188612099,0.0035587188612099,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0297520661157024,0.0,0.0,0.9380000000000002,0.976,0.9380000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0363370899975256,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,0.5238095238095237,0.0005216484089723,0.6363636363636364,1.0,0.5,0.6000000000000001,1.0,0.278359640064906,0.5522162062953093,0.1,0.3333333333333333,0.25,0.8888888888888888,0.0833333333333333,0.12,0.0049916805324459,0.0008896797153024,0.0008896797153024,0.0006001200240048,1.0,0.0,0.0,0.0,0.0,1.0,0.1239669421487603,0.0,0.0,0.96,0.99,0.948,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.051670037837931,1.0,0.8333333333333333,0.0,0.0,0.4,0.375,1.0,0.8095238095238095,0.0005216484089723,0.5454545454545454,1.0,0.5,0.2,1.0,0.2723607218370318,0.4937368082958606,1.0,1.0,0.5,0.5555555555555556,0.3333333333333333,0.16,0.0108153078202995,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.2333333333333333,0.15,0.1,0.0328767123287671,1.0,0.0595041322314049,0.0121951219512195,0.0,0.978,0.972,0.916,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0825470352405368,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.5,0.1904761904761904,0.0005216484089723,0.5909090909090909,1.0,0.5,0.6000000000000001,1.0,0.3291783448886178,0.5185372120767191,0.7000000000000001,1.0,0.3125,1.0,0.0,0.16,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.6595041322314049,0.0,0.0,0.982,0.992,0.968,1.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0824409271867754,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.1904761904761904,0.0005216484089723,0.5,1.0,1.0,1.0,1.0,0.328121158479604,0.5767183628521604,0.7000000000000001,1.0,0.25,1.0,0.0833333333333333,0.08,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0049586776859504,0.0,0.0,0.934,1.0,0.934,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0796279323070022,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,0.1904761904761904,0.0010432968179447,0.8181818181818182,1.0,0.5,0.6000000000000001,1.0,0.3443231548409358,0.4776544002936571,0.3,0.3333333333333333,0.125,1.0,0.0,0.04,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0082644628099173,0.0,0.0,0.96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0427936702120088,1.0,0.6666666666666666,0.0,0.0,0.4,0.5,0.5,0.4761904761904761,0.0041731872717788,0.8636363636363636,1.0,0.5,0.6000000000000001,1.0,0.3205979249643462,0.5813985500596495,0.3,0.3333333333333333,0.0625,0.3333333333333333,0.0,0.04,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0231404958677685,0.0,0.0,0.986,0.986,0.972,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0066796768233594,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0005216484089723,0.4090909090909091,1.0,0.5,0.6000000000000001,1.0,0.36849092786548,0.4420482701661008,1.0,1.0,0.3125,0.5555555555555556,0.25,0.16,0.0108153078202995,0.0035587188612099,0.0035587188612099,0.0013002600520104,1.0,0.0,0.0,0.0,0.0,1.0,0.0033057851239669,0.0,0.0,0.9,1.0,0.9,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0248675565364274,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0.0005216484089723,0.6363636363636364,1.0,0.5,0.6000000000000001,1.0,0.3560259625313335,0.5726576121868394,1.0,1.0,0.4375,0.4444444444444444,0.25,0.12,0.0823627287853577,0.0008896797153024,0.0008896797153024,0.0099019803960792,1.0,0.0,0.0,0.0,0.0,1.0,0.0479338842975206,0.0,0.0,0.964,0.978,0.94,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0694231193540497,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0005216484089723,0.1363636363636363,1.0,0.5,0.2,0.6666666666666666,0.2115847961842973,0.6603193539506282,1.0,1.0,0.25,0.7777777777777777,0.1666666666666666,0.08,0.0823627287853577,0.0053380782918149,0.0053380782918149,0.0099019803960792,1.0,0.0,0.0,0.0,0.0,1.0,0.0016528925619834,0.0,0.0,1.0,1.0,1.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.078596250093976,1.0,0.6666666666666666,0.0,0.75,0.8,0.25,1.0,0.1904761904761904,0.0005216484089723,0.5454545454545454,1.0,0.5,0.2,0.3333333333333333,0.5854845847470074,0.7083830412040015,0.7000000000000001,1.0,0.25,0.5555555555555556,0.0833333333333333,0.08,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.0,0.35,0.5666666666666667,0.2931506849315068,1.0,0.028099173553719,0.0,0.0,0.854,0.928,0.8140000000000001,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0015830471079109,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0010432968179447,0.1363636363636363,1.0,0.5,0.2,1.0,0.3061661011948615,0.5664173625768552,0.3,0.3333333333333333,0.125,1.0,0.0,0.04,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.084297520661157,0.0,0.0,0.9300000000000002,0.952,0.932,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0355497606305552,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,0.6190476190476191,0.0005216484089723,0.5454545454545454,1.0,0.5,1.0,1.0,0.2918080346167073,0.5308800587317606,0.7000000000000001,1.0,0.1875,0.5555555555555556,0.0833333333333333,0.08,0.935108153078203,0.0017793594306049,0.0017793594306049,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.96,0.98,0.944,0.0,0.0238095238095238,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0834235983740961,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0005216484089723,1.0,1.0,1.0,1.0,0.6666666666666666,0.2107980528101336,0.7448150867211165,1.0,1.0,0.5,0.6666666666666666,0.25,0.2,0.935108153078203,0.0177935943060498,0.0177935943060498,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.96,0.98,0.944,0.0,0.0238095238095238,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0834370173339676,1.0,0.8333333333333333,0.0,0.75,0.2,0.25,1.0,0.3809523809523809,0.0010432968179447,0.5454545454545454,1.0,0.5,0.2,1.0,0.3077150022127171,0.4750848857483696,0.5,1.0,0.125,1.0,0.0,0.0,0.0049916805324459,0.0008896797153024,0.0008896797153024,0.0006001200240048,1.0,0.0,0.0,0.2222222222222222,0.284931506849315,1.0,0.4214876033057851,0.0,0.0,0.926,0.95,0.94,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0099525740599722,1.0,0.8333333333333333,0.0,0.0,0.4,0.375,0.5,1.0,0.0010432968179447,0.6363636363636364,1.0,0.5,1.0,0.6666666666666666,0.2489796921866514,0.6547673671652738,0.5,0.3333333333333333,0.0625,0.2222222222222222,0.0,0.04,0.935108153078203,0.0258007117437722,0.0258007117437722,0.1124224844968993,1.0,0.0,0.0,0.0,0.1506849315068493,1.0,0.0330578512396694,0.0,0.0,0.988,0.966,0.976,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.083672096637521,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,0.3809523809523809,0.0010432968179447,0.6363636363636364,1.0,0.5,1.0,1.0,0.3156561931455144,0.466321005781408,0.3,0.3333333333333333,0.125,1.0,0.0,0.04,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0661157024793388,0.0,0.0,0.8960000000000001,0.96,0.9,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0131331138360846,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,0.9047619047619048,0.0020865936358894,0.2272727272727273,1.0,0.5,1.0,1.0,0.3210650538427444,0.496535743782692,0.1,0.3333333333333333,0.125,0.2222222222222222,0.0,0.04,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.4826446280991735,0.0,0.0,0.96,0.972,0.968,1.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0838665947435127,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.1904761904761904,0.0005216484089723,0.2727272727272727,1.0,1.0,1.0,1.0,0.3731376309190182,0.5152106084243364,0.1,0.3333333333333333,0.625,1.0,0.0,0.04,0.0183028286189683,0.0169039145907473,0.0169039145907473,0.0022004400880176,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.96,0.98,0.944,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0017891060514005,1.0,0.5,0.0,0.5,0.4,0.5,0.5,1.0,0.0010432968179447,0.4090909090909091,1.0,0.5,0.2,0.6666666666666666,0.1836799921325678,0.6791318711571979,0.0,0.3333333333333333,0.375,0.4444444444444444,0.0833333333333333,0.16,0.0091514143094841,0.0,0.0,0.0011002200440088,1.0,0.0,0.0,0.1888888888888888,0.5232876712328767,1.0,0.1537190082644628,0.0,0.0,0.972,0.982,0.948,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0842831555425192,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,0.5238095238095237,0.0005216484089723,0.3181818181818182,1.0,1.0,1.0,1.0,0.2459802330727143,0.5462512618151791,0.7000000000000001,1.0,0.125,1.0,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0016528925619834,0.0,0.0,0.0,0.98,0.944,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0843952598205809,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0005216484089723,0.2727272727272727,1.0,1.0,1.0,0.6666666666666666,0.2107980528101336,0.7870744241534364,0.3,0.3333333333333333,0.125,0.5555555555555556,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.96,0.98,0.944,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0479652173732383,1.0,0.6666666666666666,0.0,0.0,0.4,0.25,1.0,0.1904761904761904,0.001564945226917,0.3636363636363636,1.0,0.5,0.2,0.6666666666666666,0.085927127894962,0.7036340277140489,1.0,1.0,0.5,0.5555555555555556,0.25,0.16,0.935108153078203,0.0053380782918149,0.0053380782918149,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0099173553719008,0.0,0.0,0.96,0.96,1.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.06544520610853,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,0.1904761904761904,0.0005216484089723,0.5454545454545454,1.0,0.5,0.6000000000000001,0.3333333333333333,0.4810689875596097,0.5319583371570147,0.3,0.3333333333333333,0.125,1.0,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0016528925619834,0.0,0.0,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0847670013423861,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.5,0.6190476190476191,0.0005216484089723,0.5,1.0,1.0,0.2,1.0,0.2913163200078656,0.56270074332385,0.7000000000000001,1.0,0.125,1.0,0.0,0.04,0.935108153078203,0.0017793594306049,0.0017793594306049,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0942148760330578,0.0,0.0,0.982,0.992,0.952,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0847847534826486,1.0,0.3333333333333333,1.0,0.5,0.4,1.0,1.0,1.0,0.0010432968179447,0.5,1.0,0.5,1.0,0.6666666666666666,0.2336627821212573,0.5749059374139662,1.0,1.0,0.3125,0.4444444444444444,0.1666666666666666,0.12,0.0241264559068219,0.0017793594306049,0.0017793594306049,0.0029005801160232,1.0,0.0,0.0,0.0,0.0,1.0,0.0132231404958677,0.0,0.0,0.976,1.0,0.976,0.0,0.0476190476190476,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0848237423522444,1.0,0.8333333333333333,0.0,0.25,0.8,1.0,1.0,1.0,0.0010432968179447,0.6363636363636364,1.0,1.0,1.0,0.3333333333333333,0.4123272852436344,0.210103698265577,0.1,0.3333333333333333,0.0625,0.0,0.0,0.04,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.0,0.0,0.0,0.5095890410958904,1.0,0.0314049586776859,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.010463635744107,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0.0005216484089723,0.2272727272727273,1.0,0.5,0.2,1.0,0.2930373211388257,0.4836193447737908,0.9,1.0,0.25,0.5555555555555556,0.0833333333333333,0.12,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0826446280991735,0.0,0.0,0.944,0.968,0.92,1.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0010393463581973,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0005216484089723,0.4090909090909091,1.0,1.0,1.0,1.0,0.4394207601907851,0.5517803065063767,0.1,0.3333333333333333,0.125,0.5555555555555556,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0049586776859504,0.0,0.0,1.0,0.934,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0848237423522444,1.0,0.8333333333333333,0.0,0.25,0.8,1.0,1.0,1.0,0.0010432968179447,0.6363636363636364,1.0,1.0,0.6000000000000001,0.3333333333333333,0.4170969169494185,0.2063641369184168,0.1,0.3333333333333333,0.0625,0.0,0.0,0.04,0.2986688851913477,0.0008896797153024,0.0008896797153024,0.0359071814362872,1.0,0.0,0.0,0.0,0.5150684931506849,1.0,0.0082644628099173,0.0,0.0,0.96,1.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0848642967265172,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0005216484089723,0.1818181818181818,1.0,1.0,0.2,0.3333333333333333,0.422481191916205,0.26096632100578,0.1,0.3333333333333333,0.125,0.3333333333333333,0.0,0.08,0.935108153078203,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,1.0,1.0,1.0,1.0,1.0,0.1173553719008264,0.0,0.0,0.976,0.976,0.976,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0289356960102237,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6190476190476191,0.0005216484089723,0.6363636363636364,1.0,0.5,0.2,1.0,0.2945616364262093,0.5331742681471958,0.7000000000000001,1.0,0.125,0.5555555555555556,0.0,0.04,0.935108153078203,0.0017793594306049,0.0017793594306049,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0016528925619834,0.0,0.0,1.0,1.0,1.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0850420424693766,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,0.1904761904761904,0.0005216484089723,0.5454545454545454,1.0,0.5,0.2,0.0,0.3405861238137504,0.1488253647792969,0.1,0.3333333333333333,0.125,1.0,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.96,0.98,0.944,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0820304430819357,1.0,0.8333333333333333,0.0,0.25,0.4,0.5,0.5,0.6190476190476191,0.0020865936358894,0.6363636363636364,1.0,0.5,0.2,1.0,0.3000196685843548,0.5400798384876566,0.7000000000000001,1.0,0.125,1.0,0.0,0.04,0.0490848585690515,0.0035587188612099,0.0035587188612099,0.0059011802360472,1.0,0.0,0.0,0.0,0.3068493150684931,1.0,0.2545454545454545,0.0,0.0,0.98,0.986,0.95,0.0,0.0952380952380952,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0820304430819357,1.0,0.8333333333333333,0.0,0.25,0.4,0.5,0.5,0.6190476190476191,0.0020865936358894,0.6363636363636364,1.0,0.5,0.2,1.0,0.2999213256625808,0.5314306689914652,0.7000000000000001,1.0,0.125,0.4444444444444444,0.0,0.08,0.0490848585690515,0.0035587188612099,0.0035587188612099,0.0059011802360472,1.0,0.0666666666666666,0.15,0.1,0.3506849315068493,1.0,0.252892561983471,0.0,0.0,0.988,0.99,0.966,0.0,0.0952380952380952,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0835004861123677,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.0005216484089723,0.5,1.0,1.0,1.0,1.0,0.3716870728229366,0.5156465082132691,0.1,0.3333333333333333,0.125,1.0,0.0,0.04,0.0016638935108153,0.0,0.0,0.0002000400080016,1.0,0.9666666666666668,0.9833333333333332,0.9888888888888888,0.2438356164383561,1.0,0.2975206611570248,0.0,0.0,0.914,0.964,0.91,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0007970881671531,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0005216484089723,0.1363636363636363,1.0,0.5,1.0,1.0,0.2728278507154584,0.4786409103422944,0.1,0.3333333333333333,0.0625,1.0,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.96,0.98,0.944,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.08052701968776,1.0,0.5,0.0,0.0,0.4,0.5,0.5,0.1904761904761904,0.0010432968179447,0.4090909090909091,1.0,0.5,0.2,0.3333333333333333,0.4344298569110663,0.2416720198219692,0.1,0.3333333333333333,0.125,0.0,0.0,0.04,0.0224625623960066,0.0008896797153024,0.0008896797153024,0.0027005401080216,1.0,0.4333333333333333,0.6,0.7111111111111111,0.1753424657534246,1.0,0.0297520661157024,0.0,0.0,0.988,1.0,0.964,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0853149450487009,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.1904761904761904,0.0005216484089723,0.2727272727272727,1.0,1.0,1.0,0.6666666666666666,0.1641835078920053,0.853675323483527,0.1,0.3333333333333333,0.0625,1.0,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.96,0.98,0.944,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.059151431065012,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0005216484089723,0.5,1.0,1.0,1.0,1.0,0.4127944141220325,0.7162292374047912,0.1,0.3333333333333333,0.0625,1.0,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.0016528925619834,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0086514202101147,1.0,0.6666666666666666,0.0,1.0,1.0,0.375,1.0,0.1904761904761904,0.001564945226917,0.4090909090909091,1.0,0.5,0.2,0.6666666666666666,0.1210601366966557,0.44899972469487,0.1,0.3333333333333333,0.125,0.5555555555555556,0.0,0.08,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,1.0,1.0,1.0,1.0,1.0,0.0165289256198347,0.0,0.0,0.96,0.956,0.956,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0854800618994696,1.0,0.8333333333333333,0.0,0.5,0.4,0.5,0.5,0.1904761904761904,0.0010432968179447,0.9090909090909092,1.0,0.5,0.2,0.3333333333333333,0.4485174804543419,0.1545838304120401,0.1,0.3333333333333333,0.0625,0.2222222222222222,0.0,0.04,0.935108153078203,0.0,0.0,0.1124224844968993,1.0,0.9333333333333332,0.9333333333333332,0.9555555555555556,0.4821917808219178,1.0,0.1272727272727272,0.024390243902439,0.0,0.998,0.992,0.984,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0632036667669963,1.0,0.5,0.0,0.0,0.4,0.5,0.5,0.6190476190476191,0.0010432968179447,0.5454545454545454,1.0,0.5,1.0,1.0,0.3010522692629251,0.5391162705331727,0.7000000000000001,1.0,0.3125,1.0,0.0,0.08,0.935108153078203,0.0258007117437722,0.0258007117437722,0.1124224844968993,1.0,0.0,0.0,0.0,0.5178082191780822,1.0,0.0925619834710743,0.0,0.0,0.978,0.968,0.96,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0855496854034224,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.5,0.1904761904761904,0.0010432968179447,0.2272727272727273,1.0,0.5,0.2,0.3333333333333333,0.8915031715592363,0.8760897494723316,0.1,0.3333333333333333,0.1875,0.0,0.0,0.08,0.0241264559068219,0.0008896797153024,0.0008896797153024,0.1124224844968993,1.0,0.0,0.0,0.0,0.0,1.0,0.1272727272727272,0.0,0.0,0.98,0.978,0.976,0.0,0.0,0.0,0.0,0.0,0.0
